Price,Close,High,Low,Open,Volume
Ticker,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS
Date,,,,,
2002-10-17,0.03411806747317314,0.03432894982180563,0.03400090048795482,0.03428210854238299,505365
2002-10-18,0.033930595964193344,0.03446956026662951,0.03374313249700958,0.03374313249700958,496297
2002-10-21,0.03395402804017067,0.03421178448521568,0.033625978690511524,0.03397747966310494,497471
2002-10-22,0.03390717878937721,0.03442269155830764,0.03379001182605018,0.033977471677470596,503017
2002-10-23,0.03395402804017067,0.034282110194400285,0.033813438585990126,0.03397747966310494,512477
2002-10-24,0.0325012132525444,0.03327447905858807,0.03090780025727781,0.033040177846323494,623754
2002-10-25,0.031587306410074234,0.032313734224842836,0.031001500807851596,0.03210285193533897,565910
2002-10-28,0.031282711774110794,0.03147017527086753,0.030392244673472724,0.030931210883407986,515635
2002-10-29,0.03165764361619949,0.03186852598244233,0.031165553172045377,0.031165553172045377,493687
2002-10-30,0.03177477419376373,0.03231373860271645,0.031399850830250244,0.03203255974864972,516183
2002-10-31,0.032102856785058975,0.03229031664726204,0.03163418525984154,0.03229031664726204,490034
2002-11-01,0.03198569640517235,0.03250120930996878,0.03151702478339206,0.032126282218411205,489668
2002-11-04,0.032055988907814026,0.03257150180611384,0.03142330901678381,0.03233716782065302,362172
2002-11-05,0.03189195320010185,0.03252463319770336,0.03189195320010185,0.03236062489492086,487098
2002-11-06,0.03189195320010185,0.03189195320010185,0.03189195320010185,0.03189195320010185,0
2002-11-07,0.032688673585653305,0.03315734527015783,0.03210286769583666,0.0328292630626602,493309
2002-11-08,0.03252461925148964,0.03341508816441148,0.032126273449627644,0.03341508816441148,501190
2002-11-11,0.03421177715063095,0.034492985158322685,0.031938814559153254,0.03285270231216072,557898
2002-11-12,0.03456328436732292,0.034914785291757976,0.03376656351841057,0.03486791121192975,513730
2002-11-13,0.034985076636075974,0.03514908852383208,0.03409464047154051,0.03409464047154051,511446
2002-11-14,0.035945817828178406,0.03632074128466303,0.03482104745872453,0.03482104745872453,534672
2002-11-15,0.036859702318906784,0.037000291767421124,0.03587552150502446,0.036086403855319915,546455
2002-11-18,0.036672234535217285,0.0370237099382384,0.03632073361753424,0.03700028747858131,485349
2002-11-19,0.036672234535217285,0.036672234535217285,0.036672234535217285,0.036672234535217285,0
2002-11-20,0.03660194203257561,0.036929991334492235,0.03599268470360519,0.03676595392620282,469991
2002-11-21,0.03629731759428978,0.03681283049526122,0.035875523708179036,0.0367894116764031,495631
2002-11-22,0.03620356321334839,0.03725804035178494,0.03608639625189327,0.03725804035178494,464524
2002-11-25,0.03608640283346176,0.03667223774758405,0.03514909248553028,0.03514909248553028,455560
2002-11-26,0.036461327224969864,0.0369065763514944,0.03632073777665274,0.0369065763514944,462736
2002-11-27,0.03655506670475006,0.03662536324168519,0.03585209404549558,0.03585209404549558,448540
2002-11-28,0.03629731759428978,0.03657849650858597,0.03620357306476263,0.036555074044775496,453641
2002-11-29,0.036273855715990067,0.03700028357941244,0.03514908570250032,0.03514908570250032,477885
2002-12-02,0.03629731759428978,0.03725805049013478,0.03585210124436857,0.03585210124436857,362589
2002-12-03,0.03589893504977226,0.036765952395120885,0.03514908831830856,0.03599268320472529,308556
2002-12-04,0.03514908626675606,0.03561775776008591,0.03493820395974265,0.03493820395974265,308399
2002-12-05,0.03599269315600395,0.03632074253495855,0.03493821565872271,0.03493821565872271,308021
2002-12-06,0.0360395684838295,0.036437914472592745,0.03564119333544151,0.03627387335860581,296590
2002-12-09,0.03561776876449585,0.036391034503713504,0.03517254875078734,0.03615673331169735,303441
2002-12-10,0.03507879376411438,0.036086396844616155,0.03493820434291312,0.036086396844616155,314336
2002-12-11,0.03524284437298775,0.036086410376122945,0.034680460962642976,0.03557089741365668,305085
2002-12-12,0.03461015596985817,0.03514909126760825,0.030931214895302855,0.031165548852832056,714140
2002-12-13,0.03484449163079262,0.03524283382173322,0.034446116635286766,0.034446116635286766,338763
2002-12-16,0.035219404846429825,0.03585208444426852,0.034446106697717346,0.03491477445145257,327215
2002-12-17,0.034258656203746796,0.03514909246820556,0.034258656203746796,0.03514909246820556,141249
2002-12-18,0.03421177715063095,0.03505537201409421,0.033977472378752274,0.03444611472707307,308034
2002-12-19,0.03456328436732292,0.03512566762166013,0.03425865387776432,0.03512566762166013,303297
2002-12-20,0.03453986346721649,0.03486791278674675,0.034375822405167636,0.034375822405167636,297139
2002-12-23,0.03432894125580788,0.034516404740427886,0.03400089200381422,0.03400089200381422,302345
2002-12-24,0.03390717878937721,0.03442269155830764,0.03360254832967834,0.03367284486272315,406980
2002-12-25,0.03390717878937721,0.03390717878937721,0.03390717878937721,0.03390717878937721,0
2002-12-26,0.03416493535041809,0.03446956581169139,0.03381343081366889,0.034235228238874774,148921
2002-12-27,0.03404776379466057,0.034914777341124005,0.03397746727073293,0.034914777341124005,439014
2002-12-30,0.03397747129201889,0.03432894301840143,0.03379001144272508,0.03411806071156218,137334
2002-12-31,0.03376656025648117,0.03442269160709099,0.033508803871650665,0.03439923998963526,433429
2003-01-01,0.03383685275912285,0.03409463830062742,0.03353225510702579,0.03353225510702579,404318
2003-01-02,0.033930595964193344,0.03397746638717785,0.033790006564944935,0.03388372189625799,407763
2003-01-03,0.03395402804017067,0.03442269964858082,0.03376656814469207,0.03421178448521568,410308
2003-01-06,0.03371971473097801,0.034211775874284464,0.03355567369515151,0.034211775874284464,404762
2003-01-07,0.03379001468420029,0.033977474551477115,0.03346193257932789,0.03374314060500176,407737
2003-01-08,0.03367284685373306,0.03416493719394869,0.03334479391682591,0.03411806311594347,439223
2003-01-09,0.033555690199136734,0.034188373876978574,0.03327448206362706,0.034188373876978574,404436
2003-01-10,0.03343851864337921,0.03416494677272382,0.03327447754912715,0.033391648197184626,406954
2003-01-13,0.03311046212911606,0.033625974962045745,0.03304016923229604,0.033415092626633815,403966
2003-01-14,0.03343851864337921,0.03350881520028945,0.03327447754912715,0.033391648197184626,405649
2003-01-15,0.033555690199136734,0.03374315378458583,0.033391652727581614,0.03353227137514905,405962
2003-01-16,0.03332133963704109,0.033461929055264863,0.03320417267614292,0.03320417267614292,411560
2003-01-17,0.03343851864337921,0.0337197267407361,0.03329792917451139,0.03341509982256887,404318
2003-01-20,0.03325105085968971,0.03360255178582397,0.03261837106235881,0.03261837106235881,430063
2003-01-21,0.03327447175979614,0.03350880937018671,0.033087011877349345,0.03327447175979614,498280
2003-01-22,0.03327447175979614,0.03339164238746744,0.03257149902309667,0.03257149902309667,421438
2003-01-23,0.033204175531864166,0.033344794121792566,0.03306358610154902,0.033274468424545914,432490
2003-01-24,0.03264179080724716,0.033274470622596426,0.03236061557299459,0.033274470622596426,401983
2003-01-27,0.031282711774110794,0.03233715977194784,0.0311186707352133,0.03165763512267285,409655
2003-01-28,0.03200910612940788,0.03210285427794617,0.03125925944925258,0.031751349750246384,409499
2003-01-29,0.03168106451630592,0.03210286203253985,0.03142330807488217,0.03210286203253985,408716
2003-01-30,0.03139984607696533,0.03175134692847559,0.03121238260111088,0.03139984607696533,463558
2003-01-31,0.031095260754227638,0.03165764411432758,0.030485999660531792,0.030485999660531792,461053
2003-02-03,0.03132956102490425,0.03161076909899652,0.030696881130196356,0.030720332753640424,468725
2003-02-04,0.030978087335824966,0.03163418965478485,0.03093121689633504,0.03151702266844037,459213
2003-02-05,0.03072032332420349,0.03116554318269989,0.030579704750510053,0.03116554318269989,459044
2003-02-06,0.03093120828270912,0.031024923620926483,0.03067345191938685,0.0310015011650366,453498
2003-02-07,0.030532874166965485,0.030907797627146454,0.03046254845322819,0.030814053093529296,460166
2003-02-10,0.03050941787660122,0.030696877755546553,0.029290930485932513,0.03025166145428937,548660
2003-02-11,0.030392251908779144,0.030696880619148957,0.03001732847096125,0.030462546636227224,469939
2003-02-12,0.03048599138855934,0.0308140443109063,0.030228235000293664,0.030462539770791063,463323
2003-02-13,0.03048599138855934,0.03048599138855934,0.03048599138855934,0.03048599138855934,0
2003-02-14,0.03032195381820202,0.030603160017045165,0.030228236643345983,0.03050941550505161,467121
2003-02-17,0.03041570447385311,0.03104838433971359,0.030392251029002244,0.03046254575441547,490869
2003-02-18,0.030462544411420822,0.030884341904922022,0.030462544411420822,0.030814049005083874,457713
2003-02-19,0.03055628202855587,0.03175134664088046,0.03043911507911372,0.03093120715439329,457686
2003-02-20,0.030392251908779144,0.030673461800665956,0.030345410626860848,0.03048599825928086,459513
2003-02-21,0.03048599138855934,0.030579706735845653,0.03039224505918552,0.030579706735845653,439601
2003-02-24,0.03050941787660122,0.030626584857131996,0.03001732567075184,0.03001732567075184,451971
2003-02-25,0.030462544411420822,0.030673459560455543,0.030439123772172182,0.030673459560455543,459839
2003-02-26,0.030532874166965485,0.030579715451677723,0.03043912781087207,0.030532874166965485,438101
2003-02-27,0.030579714104533195,0.030696881097821108,0.03043912646992093,0.030462547111245287,444038
2003-02-28,0.030462544411420822,0.031587314642727855,0.03036882904985802,0.030673459560455543,493387
2003-03-03,0.030462544411420822,0.030650007939114675,0.030275082706202987,0.030650007939114675,472718
2003-03-04,0.030439123511314392,0.030673459297589536,0.03036882878960264,0.030485995771502215,460609
2003-03-05,0.03055628202855587,0.030649999185830154,0.030345399744314928,0.030462535711673698,460296
2003-03-06,0.030462544411420822,0.030673459560455543,0.03036882904985802,0.030556290755075856,453889
2003-03-07,0.03018137253820896,0.030462549653374173,0.030087626178422183,0.030462549653374173,460870
2003-03-10,0.02994702197611332,0.030017316675939758,0.02987672909876231,0.029993896044183527,331299
2003-03-11,0.029923604801297188,0.03022823342715845,0.029829858476802106,0.03022823342715845,457282
2003-03-12,0.02990015596151352,0.03022823623439071,0.028587922348843643,0.03022823623439071,805741
2003-03-13,0.02994702197611332,0.031165539983739703,0.029806434398935867,0.031165539983739703,463493
2003-03-14,0.02994702197611332,0.02994702197611332,0.02994702197611332,0.02994702197611332,0
2003-03-17,0.02985331043601036,0.029993899853518614,0.029759564110439247,0.029993899853518614,518127
2003-03-18,0.02985331043601036,0.02985331043601036,0.02985331043601036,0.02985331043601036,0
2003-03-19,0.029548684135079384,0.03025165861514974,0.029525232516414417,0.02997047975797643,212702
2003-03-20,0.029829861596226692,0.029970480186436527,0.02957210519442056,0.02971269462501709,453994
2003-03-21,0.02987673319876194,0.030204782466205424,0.029525230491785952,0.030204782466205424,448670
2003-03-24,0.02929093688726425,0.029759575752189515,0.02929093688726425,0.029759575752189515,165950
2003-03-25,0.028916003182530403,0.0293377696285044,0.028822256853419645,0.0293377696285044,143297
2003-03-26,0.02893942780792713,0.02929093057304077,0.0287753867447923,0.02929093057304077,252826
2003-03-27,0.028892558068037033,0.029056599155826188,0.028822265158848857,0.028939432157337523,464589
2003-03-28,0.0288691408932209,0.029080025113544048,0.02837705037531977,0.02837705037531977,453028
2003-03-31,0.02877538651227951,0.02893942757408885,0.02842391473209755,0.028916006935434124,689675
2003-04-01,0.028751960024237633,0.02893942168656392,0.028587918995801306,0.028611370611776404,462358
2003-04-02,0.029009724035859108,0.029361226819230618,0.02875196759939225,0.029361226819230618,477207
2003-04-03,0.028916003182530403,0.02929092653479858,0.028705088066218114,0.02929092653479858,484044
2003-04-04,0.028751960024237633,0.02924405030498588,0.02870508595189698,0.02924405030498588,453367
2003-04-07,0.02893942780792713,0.029080017250126305,0.028822260827047915,0.028892553725671517,455912
2003-04-08,0.028728540986776352,0.02898629554718093,0.028728540986776352,0.028822256332104633,138965
2003-04-09,0.02884567901492119,0.029056592319914695,0.0286582173288707,0.029056592319914695,148908
2003-04-10,0.028119292110204697,0.028869139073620872,0.028119292110204697,0.028822266804121012,150787
2003-04-11,0.028470754623413086,0.02879883488758327,0.02814270351885509,0.02879883488758327,138822
2003-04-14,0.028470754623413086,0.028470754623413086,0.028470754623413086,0.028470754623413086,0
2003-04-15,0.028681667521595955,0.02891600327426672,0.02856450055649844,0.02856450055649844,454542
2003-04-16,0.028494205325841904,0.028751961709506953,0.028189576689564424,0.02870508763441882,447182
2003-04-17,0.02840045653283596,0.028587918189877503,0.02818957424256471,0.028564497556647795,449453
2003-04-18,0.02840045653283596,0.02840045653283596,0.02840045653283596,0.02840045653283596,0
2003-04-21,0.02837703563272953,0.0285879179210175,0.02811927927386317,0.028470750969326806,455207
2003-04-22,0.028705092146992683,0.029290930698857156,0.028306748102480055,0.028587925165610185,464067
2003-04-23,0.028611375018954277,0.028705090373510374,0.028353618610693646,0.028611375018954277,454633
2003-04-24,0.028517628088593483,0.028705089775892787,0.028377040479879243,0.028705089775892787,437918
2003-04-25,0.028142699971795082,0.028587917986967044,0.02811927933873161,0.028353613242653584,442289
2003-04-28,0.028494205325841904,0.028541077578454335,0.028212997324827162,0.02835361590514016,451241
2003-04-29,0.028330164030194283,0.028822256157787225,0.028119281723534846,0.028447330992092228,464380
2003-04-30,0.028470754623413086,0.028705088556870123,0.026244664266980505,0.026244664266980505,439079
2003-05-01,0.028470754623413086,0.028470754623413086,0.028470754623413086,0.028470754623413086,0
2003-05-02,0.028447335585951805,0.028681671370065442,0.028353620226056555,0.028587925028078512,506475
2003-05-05,0.028892558068037033,0.02891601151497358,0.02847076234090661,0.028587929339395274,528109
2003-05-06,0.029454940930008888,0.029525235651766974,0.028822261097046137,0.028822261097046137,597918
2003-05-07,0.02903313748538494,0.029525229596383446,0.028587919447467663,0.02905658910173056,524703
2003-05-08,0.02877538651227951,0.02929093033636225,0.028587924811815445,0.029056594554021327,460231
2003-05-09,0.02877538651227951,0.029267478715616083,0.028587924811815445,0.028587924811815445,496623
2003-05-12,0.02903313748538494,0.029220599150672974,0.02893942214378374,0.02908001155846617,422678
2003-05-13,0.02922060526907444,0.02929093097322654,0.02865822015545447,0.028939428203310514,459265
2003-05-14,0.02961898408830166,0.02999390752227294,0.029173765927603502,0.029267481295049233,550409
2003-05-15,0.035547465085983276,0.035547465085983276,0.03039224759006402,0.03043912166989218,562100
2003-05-16,0.04152282699942589,0.04262414925602046,0.03707058370096601,0.03796101996782108,1487652
2003-05-19,0.043186526745557785,0.043936373466787186,0.04194458969637953,0.04253042453305035,1357833
2003-05-20,0.04096044600009918,0.04217893166308636,0.03985909452218788,0.03985909452218788,686595
2003-05-21,0.04105416312813759,0.04241326746176208,0.040069978597654154,0.040069978597654154,665392
2003-05-22,0.041639961302280426,0.04208521038015493,0.04128848954236716,0.041944591787585486,462658
2003-05-23,0.041850876063108444,0.041921168956487787,0.04126503755746736,0.04147595268712231,466651
2003-05-26,0.04105416312813759,0.041944599483073795,0.04077298421063898,0.041710294653348794,442172
2003-05-27,0.03971850126981735,0.04189774874952064,0.039437293231664096,0.04182742669274694,487398
2003-05-28,0.03955446183681488,0.04030430865994031,0.03920296088704723,0.04030430865994031,425300
2003-05-29,0.03915611654520035,0.039835641318755735,0.03896865665910992,0.0396013365083792,451032
2003-05-30,0.03924984112381935,0.039835646972324744,0.03871087656129579,0.03962476459416234,451358
2003-06-02,0.03978879749774933,0.040421477306603594,0.039390418839352556,0.03943729292026112,488911
2003-06-03,0.03906237334012985,0.03997626127412558,0.03896865797373148,0.03960133784434445,502338
2003-06-04,0.03913265839219093,0.039788793398663015,0.03878118665547847,0.03936699596802531,469939
2003-06-05,0.04035118222236633,0.041241618479050564,0.039718502390662276,0.039718502390662276,481839
2003-06-06,0.041616540402173996,0.0426475988699061,0.040562063118735975,0.04100728305368231,519901
2003-06-09,0.04074952006340027,0.04215549805269942,0.04044488961582729,0.04215549805269942,498176
2003-06-10,0.04042147472500801,0.04126503681474907,0.040187137139998344,0.040187137139998344,477611
2003-06-11,0.039695046842098236,0.04100728045827451,0.03871086616253859,0.039835636271424696,486210
2003-06-12,0.040069978684186935,0.04021059730285906,0.03960133986410575,0.03960133986410575,456068
2003-06-13,0.03962475433945656,0.04096043958755215,0.039179534428311916,0.04096043958755215,483862
2003-06-16,0.03915611654520035,0.04006997528874901,0.0391092461062496,0.03962475897052225,473579
2003-06-17,0.03962475433945656,0.040538642135813104,0.03953103898717251,0.039952803634346556,484083
2003-06-18,0.04089011996984482,0.041897752427918294,0.03939042260865297,0.040069976563442855,582651
2003-06-19,0.04135878011584282,0.04241325730059814,0.04105415329258125,0.04171028466059966,599301
2003-06-20,0.042764727026224136,0.04335056547658676,0.041593115734623154,0.04215549892306124,657850
2003-06-23,0.04220234975218773,0.04403012544161172,0.0420148862331356,0.04403012544161172,671237
2003-06-24,0.04222580045461655,0.04276473208989506,0.04173370644970609,0.0421789263747307,510728
2003-06-25,0.042624156922101974,0.042858490930411684,0.04224922979871181,0.04224922979871181,382815
2003-06-26,0.04440505802631378,0.0452017498988183,0.042202358487793336,0.04255385949305916,569185
2003-06-27,0.04585787281394005,0.046865476034406835,0.0451314448299821,0.045928165711829276,616590
2003-06-30,0.0458110012114048,0.04801367129404024,0.045482951875376466,0.04709981254269651,792810
2003-07-01,0.046139054000377655,0.04756845488698146,0.045951594098659135,0.04599846818646976,639804
2003-07-02,0.046232789754867554,0.04709980341347479,0.04616249322184742,0.04686546948690297,523164
2003-07-03,0.04714668169617653,0.04895097654781947,0.04686547366929182,0.04709980761677618,704628
2003-07-04,0.04733414202928543,0.04803711836398255,0.04688889658983571,0.04756844681945773,572121
2003-07-07,0.04749814793467522,0.04803711230626638,0.046888890676915936,0.04780277838603052,491365
2003-07-08,0.04707635939121246,0.048271455319638945,0.04688889950961365,0.04780278739088189,498593
2003-07-09,0.04494398459792137,0.04707635800169,0.0444050493003262,0.0467483086860029,548882
2003-07-10,0.04475652053952217,0.04613904713252459,0.043584905440558736,0.04522519209377052,505966
2003-07-11,0.044967446476221085,0.04581100882104292,0.04475653128658471,0.045342369958830384,515869
2003-07-14,0.04583445191383362,0.04627967187187812,0.04557666632505338,0.04592816727598972,508771
2003-07-15,0.044475339353084564,0.045928162412052935,0.044053545546534345,0.045928162412052935,478146
2003-07-16,0.044967446476221085,0.045342369958830384,0.04452222643528935,0.045342369958830384,443999
2003-07-17,0.04456905648112297,0.045506363052097515,0.043842657739433445,0.04452221156430271,442981
2003-07-18,0.04372549429535866,0.04487368691840026,0.04264759821282218,0.04431130365950381,435883
2003-07-21,0.04379579424858093,0.044358177551300206,0.04335057428580118,0.044358177551300206,445225
2003-07-22,0.0427413173019886,0.043116240722318525,0.04222580443332019,0.042764736119379254,439693
2003-07-23,0.04278818517923355,0.043561454435933726,0.04243668424229386,0.04335057209852944,446439
2003-07-24,0.04299906641244888,0.043795787201708715,0.042764728835419194,0.042881899446409785,440319
2003-07-25,0.04381921514868736,0.04414729730178753,0.043350576346461,0.043702048158226245,460962
2003-07-28,0.04482680559158325,0.04506114315017564,0.04405354012607952,0.04405354012607952,491247
2003-07-29,0.04480339214205742,0.04510802262129766,0.043819207811734165,0.04459250981929821,477899
2003-07-30,0.04391296207904816,0.04557666768740723,0.04344429048550503,0.04557666768740723,517644
2003-07-31,0.0430225245654583,0.04358490786311345,0.04264760115203751,0.04311623992776725,504896
2003-08-01,0.04304594174027443,0.04346773922104296,0.042178927962671676,0.042178927962671676,487594
2003-08-04,0.04297565296292305,0.04323340940738708,0.0424132659878503,0.04323340940738708,475980
2003-08-05,0.04316311329603195,0.04405354955386749,0.04264760044540506,0.04264760044540506,506853
2003-08-06,0.043116237968206406,0.04346773890374092,0.042788185008181746,0.04335057192522941,441976
2003-08-07,0.04297565296292305,0.043373998861250734,0.04283506350905939,0.04335057639798746,443411
2003-08-08,0.04316311329603195,0.04356145551981165,0.04274131580616124,0.04356145551981165,413818
2003-08-11,0.04482680559158325,0.04545951809326808,0.04313964879773256,0.04313964879773256,590454
2003-08-12,0.04672488570213318,0.04780278544487404,0.045740704961520495,0.046162498790326995,684312
2003-08-13,0.04677176475524902,0.04815429149635147,0.046467134226525306,0.04756845290202237,636111
2003-08-14,0.04658430442214012,0.04756845617548708,0.04642026333512149,0.04663114935160048,535964
2003-08-15,0.04658430442214012,0.04658430442214012,0.04658430442214012,0.04658430442214012,0
2003-08-18,0.046209368854761124,0.04724039442701554,0.0456938269090216,0.046631137132245266,525499
2003-08-19,0.04513145238161087,0.04627967803950244,0.044897147542710916,0.04524861938087099,485519
2003-08-20,0.04475652053952217,0.04545952604841877,0.044545638205098013,0.04522519209377052,476046
2003-08-21,0.04578757658600807,0.04616249998862729,0.04477997335861138,0.04545952726547714,465437
2003-08-22,0.0450611487030983,0.04801366525503782,0.04475651822277612,0.04801366525503782,515896
2003-08-25,0.04351458698511124,0.045928168598472756,0.04318653400126603,0.04541265572530111,477794
2003-08-26,0.04407697170972824,0.044522220854470225,0.0421789320683657,0.0421789320683657,460688
2003-08-27,0.04461592808365822,0.04534235600402672,0.0442878787941,0.044522212732897325,451776
2003-08-28,0.04480339214205742,0.045342356562983736,0.044569058200371346,0.04506114854305714,472496
2003-08-29,0.04541264846920967,0.04660771509633492,0.044967432214434624,0.04545952254643207,533576
2003-09-01,0.05223158001899719,0.05342664316538742,0.04545952879313735,0.04545952879313735,1085055
2003-09-02,0.05068500339984894,0.05412961397204049,0.049677400242556,0.05366097524241769,1033579
2003-09-03,0.0502866692841053,0.05270025098203822,0.04970083068352937,0.05124739851685298,717337
2003-09-04,0.5587285161018372,0.5781789892198511,0.5541991253259339,0.5741822485327225,534555
2003-09-05,0.5619260668754578,0.5728500784356113,0.55419919962412,0.5648568861041816,566380
2003-09-08,0.5640575289726257,0.5808435078184,0.5597944633632218,0.5755144789432892,487763
2003-09-09,0.5621923804283142,0.5856392653367388,0.5518013508007931,0.5755145607838489,536760
2003-09-10,0.5608599781990051,0.5699190898323775,0.5541990349214603,0.5568635697231417,476098
2003-09-11,0.5568637847900391,0.575514623816916,0.5515347545734577,0.559528279175866,496519
2003-09-12,0.5603275895118713,0.5728501753448833,0.5541992933782155,0.5675215177055584,489472
2003-09-15,0.5467391014099121,0.5685870859206039,0.5390122331558249,0.5685870859206039,443072
2003-09-16,0.536613941192627,0.5443408082783762,0.5302193625975663,0.5371469229007789,484658
2003-09-17,0.5382128357887268,0.556597057256487,0.5331501727654915,0.5355483417421643,437070
2003-09-18,0.5211605429649353,0.540876968941745,0.5171638021118525,0.5360812943672449,469521
2003-09-19,0.5206276178359985,0.5326175515829407,0.51183482844922,0.5302193824758848,407750
2003-09-22,0.5326176285743713,0.5408771058675521,0.5195617709288236,0.5195617709288236,446204
2003-09-23,0.5259562134742737,0.5302192790139265,0.5155651854944153,0.5248905817853387,407646
2003-09-24,0.5310186743736267,0.5360813793699695,0.5275552462009824,0.5275552462009824,443438
2003-09-25,0.5206276178359985,0.53288387666731,0.5155652860969129,0.5323508949391761,413439
2003-09-26,0.5246239304542542,0.532350796399423,0.5102361618228712,0.5102361618228712,418071
2003-09-29,0.522759199142456,0.5342161517617326,0.5150323313620494,0.5342161517617326,344818
2003-09-30,0.5206276178359985,0.53288387666731,0.5176967985602042,0.53288387666731,353090
2003-10-01,0.5208938121795654,0.5283543525980865,0.5195615654182377,0.5222260589408931,334705
2003-10-02,0.5208938121795654,0.5208938121795654,0.5208938121795654,0.5208938121795654,0
2003-10-03,0.5254235863685608,0.5328837959705008,0.5067724199674795,0.5067724199674795,355791
2003-10-06,0.5744490027427673,0.5781790874599527,0.5435415740743432,0.545939411669453,484892
2003-10-07,0.5605937838554382,0.588836715456275,0.5515346701106618,0.5859058964154774,185405
2003-10-08,0.559528112411499,0.5909681835603803,0.5563306372116422,0.5909681835603803,167659
2003-10-09,0.5632582902908325,0.572583729304875,0.559528205864044,0.572583729304875,46739
2003-10-10,0.5765802264213562,0.5888364793556625,0.5728498120134489,0.5728498120134489,255331
2003-10-13,0.6072213053703308,0.6128166187331828,0.5835077634031364,0.5928335343440984,281246
2003-10-14,0.5909682512283325,0.6341318918984586,0.5827084030381454,0.6261384102081101,443464
2003-10-15,0.5656560063362122,0.5861720657299552,0.5541990168352892,0.5861720657299552,274826
2003-10-16,0.5619260668754578,0.5728500784356113,0.5603274947210498,0.5677877053329056,241226
2003-10-17,0.5613930821418762,0.569919214072738,0.554732137412269,0.5648568413709415,198714
2003-10-20,0.5488703846931458,0.5701857515098442,0.5462058913124628,0.5541990398952172,277187
2003-10-21,0.5350152254104614,0.5488703837414297,0.5302192202233718,0.5462058903653668,196509
2003-10-22,0.5291537046432495,0.545140045478063,0.5275551327271445,0.5302192949192334,244031
2003-10-23,0.530219316482544,0.5350153225403291,0.5198282877683904,0.5198282877683904,208944
2003-10-24,0.522226095199585,0.5328837799157823,0.5131669823732292,0.5328837799157823,231087
2003-10-27,0.5270223021507263,0.5302194468993539,0.5121015473150673,0.5121015473150673,344922
2003-10-28,0.5190289616584778,0.5278214180629272,0.5121014022166724,0.5248905992614441,344804
2003-10-29,0.5214269161224365,0.524890675624803,0.5062398382636609,0.5062398382636609,345326
2003-10-30,0.5230254530906677,0.545939355212113,0.5171638150292575,0.545939355212113,348262
2003-10-31,0.5166308283805847,0.524890635269123,0.5134336843185081,0.522226141326123,361520
2003-11-03,0.5280876755714417,0.532883722281584,0.5195615452985967,0.5195615452985967,355648
2003-11-04,0.5203608870506287,0.538212788364996,0.5168974595444933,0.538212788364996,366595
2003-11-05,0.528620719909668,0.5568636489459462,0.5195616069874912,0.5195616069874912,523529
2003-11-06,0.5374131202697754,0.543541413779109,0.5291536464428773,0.538212716976764,520515
2003-11-07,0.5507354736328125,0.5592616067577045,0.5414100336596169,0.5459394253183607,545268
2003-11-10,0.5715181231498718,0.5808435619066787,0.5555314494850272,0.5595281904298499,418815
2003-11-11,0.5875043869018555,0.5949649275589497,0.5675213065166317,0.5675213065166317,593181
2003-11-12,0.5800442099571228,0.604823007205797,0.5755144876828374,0.5941653222979849,439810
2003-11-13,0.5515347123146057,0.5859059412495393,0.5278215015512848,0.574182332629879,401656
2003-11-14,0.5472716093063354,0.5595281988313194,0.5435415249264304,0.5462060189296537,301797
2003-11-17,0.5680542588233948,0.5728499744157981,0.5475381963883054,0.5475381963883054,53433
2003-11-18,0.5573967099189758,0.567521456749725,0.5555315224548096,0.5635246738349987,405271
2003-11-19,0.5541991591453552,0.5568636945442931,0.5515346651913382,0.5568636945442931,399073
2003-11-20,0.5435414910316467,0.5587285256740677,0.5358146246838261,0.5518012975917997,424609
2003-11-21,0.5360813140869141,0.5451400963480885,0.5328838383969894,0.5368805793970917,393619
2003-11-24,0.5424759984016418,0.5486039208811246,0.538479215481446,0.5387455405783514,315119
2003-11-25,0.5416762232780457,0.5507353358891817,0.5384790795743177,0.5507353358891817,310944
2003-11-26,0.5416762232780457,0.5416762232780457,0.5416762232780457,0.5416762232780457,0
2003-11-27,0.5603275895118713,0.5648569816612421,0.5459394844549127,0.5459394844549127,469782
2003-11-28,0.5715181231498718,0.5755145325353276,0.5635245998153056,0.5755145325353276,460140
2003-12-01,0.5845735669136047,0.5888366323415588,0.5768467012483722,0.5808434830958187,488037
2003-12-02,0.580310583114624,0.586438877815622,0.5651231746732562,0.586438877815622,375938
2003-12-03,0.5899022817611694,0.6101520621620559,0.5811098249974137,0.5835077036999261,547460
2003-12-04,0.5933660268783569,0.6098856800979273,0.5861721427737857,0.5861721427737857,597566
2003-12-05,0.5880374908447266,0.6098858041904636,0.5821758523575087,0.5992281176562735,502586
2003-12-08,0.5917675495147705,0.602158910512147,0.5821758268454694,0.5861722363541942,482413
2003-12-09,0.6581114530563354,0.670634367677038,0.5968299144111535,0.599494408420794,656923
2003-12-10,0.6511841416358948,0.6794267384200321,0.6394605352654659,0.6605095793681465,706011
2003-12-11,0.6533157825469971,0.6927490093541625,0.6482534096753662,0.6527828008517514,522772
2003-12-12,0.6698350310325623,0.6767626322586907,0.652782767470755,0.6607759175836677,555080
2003-12-15,0.734047532081604,0.7497679248331865,0.6767627670428756,0.6794269299048697,741373
